_id,recommended,rating_valuemoney,rating_overall,rating_inflightEnt,rating_cabinstaff,rating_seatcomfort,rating_foodbeverage
ObjectId(58994b009bf56223b02add7e),0,3,3,1,3,2,1
ObjectId(58994b009bf56223b02add80),0,2,2,NaN,1,1,NaN
ObjectId(58994b009bf56223b02add82),1,4,10,0,5,4,3
ObjectId(58994b009bf56223b02add84),0,0,NaN,0,0,0,0
ObjectId(58994b009bf56223b02add86),1,4,8,0,5,4,4
ObjectId(58994b009bf56223b02add88),1,3,5,1,4,1,1
ObjectId(58994b019bf56223b02ae56c),1,5,10,4,5,4,4
ObjectId(58994b019bf56223b02ae570),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b019bf56223b02ae574),1,5,10,5,5,4,4
ObjectId(58994b019bf56223b02ae578),0,2,2,NaN,1,0,2
ObjectId(58994b019bf56223b02ae57c),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b019bf56223b02ae580),0,3,5,3,3,2,1
ObjectId(58994b019bf56223b02ae584),0,1,NaN,1,1,1,1
ObjectId(58994b019bf56223b02ae588),0,0,NaN,0,0,0,0
ObjectId(58994b019bf56223b02ae58c),1,5,9,4,5,4,4
ObjectId(58994b019bf56223b02ae590),1,4,8,4,4,5,4
ObjectId(58994b019bf56223b02ae594),0,2,5,0,5,1,4
ObjectId(58994b019bf56223b02ae598),0,3,4,2,1,5,1
ObjectId(58994b019bf56223b02ae59c),0,2,2,4,3,2,4
ObjectId(58994b019bf56223b02ae5a0),0,1,1,NaN,1,1,1
ObjectId(58994b019bf56223b02ae5a4),1,4,9,4,4,5,4
ObjectId(58994b019bf56223b02ae5a8),0,1,4,5,2,3,1
ObjectId(58994b019bf56223b02ae5ac),1,4,7,1,4,5,3
ObjectId(58994b019bf56223b02ae5b0),1,5,10,4,4,5,4
ObjectId(58994b019bf56223b02ae5b4),1,5,9,1,4,4,5
ObjectId(58994b019bf56223b02ae5b8),0,1,2,1,1,2,1
ObjectId(58994b019bf56223b02ae5bc),1,1,7,NaN,NaN,NaN,NaN
ObjectId(58994b019bf56223b02ae5c0),1,4,8,3,5,5,5
ObjectId(58994b019bf56223b02ae5c4),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b019bf56223b02ae5c8),0,NaN,5,NaN,NaN,NaN,NaN
ObjectId(58994b019bf56223b02ae5cc),1,5,10,5,5,4,5
ObjectId(58994b019bf56223b02ae5d0),0,1,1,1,2,3,2
ObjectId(58994b019bf56223b02ae5d4),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b019bf56223b02ae5d8),0,3,2,NaN,1,4,1
ObjectId(58994b019bf56223b02ae5dc),0,3,5,1,4,3,2
ObjectId(58994b019bf56223b02ae5e0),0,1,1,2,2,3,1
ObjectId(58994b019bf56223b02ae5e4),1,3,8,2,4,3,3
ObjectId(58994b019bf56223b02ae5e8),0,1,NaN,1,2,2,1
ObjectId(58994b019bf56223b02ae5ec),1,4,8,3,5,4,4
ObjectId(58994b019bf56223b02ae5f0),1,4,8,3,4,4,4
ObjectId(58994b019bf56223b02ae5f4),1,3,10,3,3,3,3
ObjectId(58994b019bf56223b02ae5f8),1,4,8,0,5,4,3
ObjectId(58994b019bf56223b02ae5fc),1,3,7,2,5,5,5
ObjectId(58994b019bf56223b02ae600),1,3,10,2,5,5,2
ObjectId(58994b019bf56223b02ae604),0,2,4,2,3,3,1
ObjectId(58994b019bf56223b02ae608),1,4,7,4,4,4,3
ObjectId(58994b009bf56223b02add8a),0,1,4,2,5,3,3
ObjectId(58994b009bf56223b02add8c),1,4,5,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02add8e),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02add8f),1,5,10,3,5,5,0
ObjectId(58994b009bf56223b02add90),0,3,6,4,4,2,4
ObjectId(58994b009bf56223b02add91),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02add92),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02add93),1,3,5,1,2,4,3
ObjectId(58994b009bf56223b02add94),1,5,9,5,5,4,4
ObjectId(58994b009bf56223b02add95),1,5,9,4,4,5,5
ObjectId(58994b009bf56223b02add96),1,5,10,NaN,5,5,5
ObjectId(58994b009bf56223b02add97),1,4,5,1,4,2,4
ObjectId(58994b009bf56223b02add98),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02add9a),0,1,2,1,2,1,1
ObjectId(58994b009bf56223b02add9c),1,4,10,3,5,5,5
ObjectId(58994b009bf56223b02add9e),1,5,8,1,4,3,2
ObjectId(58994b009bf56223b02adda0),1,4,9,4,4,5,4
ObjectId(58994b009bf56223b02adda2),1,4,7,5,4,3,3
ObjectId(58994b009bf56223b02adda3),0,3,6,3,3,3,3
ObjectId(58994b009bf56223b02adda4),0,3,6,4,3,3,3
ObjectId(58994b009bf56223b02adda5),1,4,8,4,4,3,4
ObjectId(58994b009bf56223b02adda6),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02adda7),1,3,7,1,4,3,3
ObjectId(58994b009bf56223b02adda8),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adda9),0,5,1,1,1,1,1
ObjectId(58994b009bf56223b02addab),0,1,1,2,1,2,1
ObjectId(58994b009bf56223b02addad),0,4,6,2,4,3,2
ObjectId(58994b009bf56223b02addae),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02addaf),1,5,10,0,4,5,4
ObjectId(58994b009bf56223b02addb0),0,2,1,NaN,1,1,NaN
ObjectId(58994b009bf56223b02addb2),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02addb3),0,1,3,4,1,4,2
ObjectId(58994b009bf56223b02addb4),0,1,NaN,1,1,1,1
ObjectId(58994b009bf56223b02addb6),1,5,5,1,1,5,1
ObjectId(58994b009bf56223b02addb8),1,4,5,4,4,5,3
ObjectId(58994b009bf56223b02addba),1,4,7,1,4,4,4
ObjectId(58994b009bf56223b02addbc),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02addbe),0,1,NaN,1,3,3,3
ObjectId(58994b009bf56223b02addc0),1,5,9,0,5,4,4
ObjectId(58994b009bf56223b02addc2),1,4,9,0,5,3,3
ObjectId(58994b009bf56223b02addd0),0,1,1,0,3,0,0
ObjectId(58994b009bf56223b02addd2),1,4,9,3,5,4,4
ObjectId(58994b009bf56223b02addd4),1,4,9,0,4,4,4
ObjectId(58994b009bf56223b02addd6),1,4,8,0,5,5,3
ObjectId(58994b009bf56223b02addd7),1,4,7,0,4,4,4
ObjectId(58994b009bf56223b02addd9),1,1,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adddc),0,1,NaN,0,1,2,0
ObjectId(58994b009bf56223b02adddf),0,2,1,1,1,2,1
ObjectId(58994b009bf56223b02adde2),1,5,10,1,5,5,5
ObjectId(58994b009bf56223b02adde5),1,4,8,4,5,5,4
ObjectId(58994b009bf56223b02adde8),1,4,9,4,5,4,4
ObjectId(58994b009bf56223b02addeb),1,3,6,0,4,4,3
ObjectId(58994b009bf56223b02addee),0,1,1,1,1,2,1
ObjectId(58994b009bf56223b02addf2),1,5,9,4,5,5,5
ObjectId(58994b009bf56223b02addf6),1,4,6,5,5,5,5
ObjectId(58994b009bf56223b02addfa),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02addfe),1,5,10,5,5,4,4
ObjectId(58994b009bf56223b02ade02),1,4,7,4,4,5,0
ObjectId(58994b009bf56223b02ade05),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade09),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade0d),0,1,NaN,3,1,1,2
ObjectId(58994b009bf56223b02ade11),0,3,2,1,1,3,1
ObjectId(58994b009bf56223b02ade15),1,5,10,3,5,4,5
ObjectId(58994b009bf56223b02ade19),1,5,9,5,5,5,5
ObjectId(58994b009bf56223b02ade1d),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade21),1,4,5,4,2,2,5
ObjectId(58994b009bf56223b02ade25),0,5,4,1,3,3,2
ObjectId(58994b009bf56223b02ade28),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade2c),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade30),0,3,5,0,3,3,3
ObjectId(58994b009bf56223b02ade34),0,2,3,4,2,3,1
ObjectId(58994b009bf56223b02ade38),1,4,8,5,5,4,4
ObjectId(58994b009bf56223b02ade3c),0,1,NaN,1,4,1,1
ObjectId(58994b009bf56223b02ade40),0,1,3,1,2,3,4
ObjectId(58994b009bf56223b02ade44),1,5,9,5,4,5,5
ObjectId(58994b009bf56223b02ade48),1,5,8,3,5,4,1
ObjectId(58994b009bf56223b02ade4c),0,2,NaN,1,2,2,1
ObjectId(58994b009bf56223b02ade50),0,NaN,2,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade54),0,NaN,3,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade58),0,1,6,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade5c),1,5,9,0,5,4,4
ObjectId(58994b009bf56223b02ade60),1,5,10,4,5,5,5
ObjectId(58994b009bf56223b02ade64),0,1,1,4,1,1,1
ObjectId(58994b009bf56223b02ade68),0,3,5,1,3,1,2
ObjectId(58994b009bf56223b02ade6c),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade70),0,3,2,2,1,2,1
ObjectId(58994b009bf56223b02ade74),0,2,3,1,1,3,3
ObjectId(58994b009bf56223b02ade78),1,0,7,0,0,0,0
ObjectId(58994b009bf56223b02ade7c),1,4,8,3,4,4,2
ObjectId(58994b009bf56223b02ade80),1,5,9,4,5,4,4
ObjectId(58994b009bf56223b02ade83),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02ade87),0,2,2,1,4,1,2
ObjectId(58994b009bf56223b02ade8b),1,1,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade8f),1,5,8,5,4,4,3
ObjectId(58994b009bf56223b02ade93),0,NaN,4,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ade97),1,5,9,4,5,4,4
ObjectId(58994b009bf56223b02ade9b),1,5,9,NaN,5,4,4
ObjectId(58994b009bf56223b02ade9f),1,5,9,4,5,4,5
ObjectId(58994b009bf56223b02adea3),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02adea7),0,1,3,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adeab),1,4,8,3,4,3,4
ObjectId(58994b009bf56223b02adeaf),0,3,5,3,3,3,2
ObjectId(58994b009bf56223b02adeb3),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adeb7),1,3,9,0,5,5,4
ObjectId(58994b009bf56223b02adebb),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adebf),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adec3),1,5,9,3,5,5,4
ObjectId(58994b009bf56223b02adec7),1,5,9,4,5,4,4
ObjectId(58994b009bf56223b02adecb),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adecf),1,5,8,5,4,4,4
ObjectId(58994b009bf56223b02aded3),1,5,8,4,4,4,5
ObjectId(58994b009bf56223b02aded7),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adedb),1,5,8,0,4,4,5
ObjectId(58994b009bf56223b02adedf),1,2,7,1,4,3,3
ObjectId(58994b009bf56223b02adee3),0,4,2,3,1,2,3
ObjectId(58994b009bf56223b02adee7),0,2,1,1,1,3,3
ObjectId(58994b009bf56223b02adeeb),0,2,2,2,1,1,2
ObjectId(58994b009bf56223b02adeef),0,3,5,0,3,4,2
ObjectId(58994b009bf56223b02adef3),0,2,2,1,4,2,2
ObjectId(58994b009bf56223b02adef7),0,1,1,1,1,4,1
ObjectId(58994b009bf56223b02adefb),0,1,4,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adeff),1,5,10,0,5,4,3
ObjectId(58994b009bf56223b02adf03),1,4,8,5,3,3,3
ObjectId(58994b009bf56223b02adf07),0,2,1,0,3,3,0
ObjectId(58994b009bf56223b02adf0b),1,4,9,4,5,5,4
ObjectId(58994b009bf56223b02adf0f),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02adf13),1,4,9,5,5,5,4
ObjectId(58994b009bf56223b02adf17),1,5,10,NaN,5,5,4
ObjectId(58994b009bf56223b02adf1b),1,5,8,5,4,3,4
ObjectId(58994b009bf56223b02adf1f),0,3,4,4,5,3,3
ObjectId(58994b009bf56223b02adf23),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf27),1,4,10,4,5,5,5
ObjectId(58994b009bf56223b02adf2b),0,1,1,1,1,3,3
ObjectId(58994b009bf56223b02adf2f),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02adf33),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf37),0,1,2,3,4,1,2
ObjectId(58994b009bf56223b02adf3b),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf3f),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf43),1,5,9,4,3,5,4
ObjectId(58994b009bf56223b02adf47),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02adf4b),1,4,9,5,4,5,4
ObjectId(58994b009bf56223b02adf4f),0,1,NaN,NaN,1,3,2
ObjectId(58994b009bf56223b02adf53),1,4,6,0,4,1,1
ObjectId(58994b009bf56223b02adf57),0,3,6,0,3,1,0
ObjectId(58994b009bf56223b02adf5b),0,3,4,3,3,2,1
ObjectId(58994b009bf56223b02adf5f),1,4,8,4,5,4,2
ObjectId(58994b009bf56223b02adf63),1,5,10,4,5,4,5
ObjectId(58994b009bf56223b02adf67),0,1,1,1,1,2,0
ObjectId(58994b009bf56223b02adf6b),0,1,1,1,1,2,1
ObjectId(58994b009bf56223b02adf6f),0,0,NaN,0,0,0,0
ObjectId(58994b009bf56223b02adf73),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf77),1,4,9,4,5,4,3
ObjectId(58994b009bf56223b02adf7b),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf7f),0,1,1,2,1,1,1
ObjectId(58994b009bf56223b02adf83),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02adf87),0,NaN,4,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf8b),0,1,2,1,2,1,1
ObjectId(58994b009bf56223b02adf8f),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adf93),1,5,9,1,4,3,3
ObjectId(58994b009bf56223b02adf97),1,5,6,0,4,4,3
ObjectId(58994b009bf56223b02adf9b),0,1,1,1,1,1,NaN
ObjectId(58994b009bf56223b02adf9f),1,4,10,0,5,4,0
ObjectId(58994b009bf56223b02adfa3),1,5,9,3,5,5,4
ObjectId(58994b009bf56223b02adfa7),0,2,2,2,1,4,1
ObjectId(58994b009bf56223b02adfab),1,5,10,NaN,5,5,5
ObjectId(58994b009bf56223b02adfaf),0,1,NaN,1,1,0,0
ObjectId(58994b009bf56223b02adfb3),1,4,9,3,5,5,5
ObjectId(58994b009bf56223b02adfb7),0,1,NaN,2,2,2,2
ObjectId(58994b009bf56223b02adfbb),1,5,9,3,5,4,5
ObjectId(58994b009bf56223b02adfbf),0,4,4,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adfc3),1,4,3,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adfc7),0,4,5,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adfcb),0,2,NaN,NaN,1,1,0
ObjectId(58994b009bf56223b02adfcf),1,5,9,3,5,4,5
ObjectId(58994b009bf56223b02adfd3),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adfd7),0,2,NaN,0,1,3,1
ObjectId(58994b009bf56223b02adfdb),1,4,8,2,4,3,3
ObjectId(58994b009bf56223b02adfdf),1,1,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adfe3),0,4,5,0,1,3,3
ObjectId(58994b009bf56223b02adfe7),1,4,8,3,4,4,1
ObjectId(58994b009bf56223b02adfeb),1,3,8,4,4,3,3
ObjectId(58994b009bf56223b02adfef),0,NaN,3,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adff3),0,1,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02adff7),1,4,7,3,3,2,3
ObjectId(58994b009bf56223b02adffb),1,5,10,5,5,4,5
ObjectId(58994b009bf56223b02adfff),1,4,5,2,5,3,2
ObjectId(58994b009bf56223b02ae003),0,1,1,NaN,1,1,1
ObjectId(58994b009bf56223b02ae007),0,4,6,5,3,1,5
ObjectId(58994b009bf56223b02ae00b),0,1,NaN,0,1,1,0
ObjectId(58994b009bf56223b02ae00f),0,3,5,5,4,2,5
ObjectId(58994b009bf56223b02ae013),0,1,1,NaN,3,4,NaN
ObjectId(58994b009bf56223b02ae017),0,3,3,3,1,3,3
ObjectId(58994b009bf56223b02ae01b),0,1,1,NaN,1,1,NaN
ObjectId(58994b009bf56223b02ae01f),0,2,2,1,1,2,1
ObjectId(58994b009bf56223b02ae023),0,2,NaN,4,5,0,5
ObjectId(58994b009bf56223b02ae027),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae02b),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae02f),0,1,1,1,5,1,1
ObjectId(58994b009bf56223b02ae033),1,5,10,NaN,5,5,5
ObjectId(58994b009bf56223b02ae037),0,1,NaN,1,4,1,1
ObjectId(58994b009bf56223b02ae03b),1,5,9,5,5,5,4
ObjectId(58994b009bf56223b02ae03f),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae043),0,1,1,NaN,1,1,1
ObjectId(58994b009bf56223b02ae047),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02ae04b),0,1,1,1,3,1,4
ObjectId(58994b009bf56223b02ae04f),1,4,10,5,5,3,5
ObjectId(58994b009bf56223b02ae053),1,5,8,4,5,5,4
ObjectId(58994b009bf56223b02ae057),0,3,NaN,NaN,2,3,3
ObjectId(58994b009bf56223b02ae05b),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02ae05f),1,5,10,3,5,4,4
ObjectId(58994b009bf56223b02ae063),0,2,2,1,2,2,1
ObjectId(58994b009bf56223b02ae067),0,4,NaN,0,1,0,0
ObjectId(58994b009bf56223b02ae06b),0,3,2,2,1,3,1
ObjectId(58994b009bf56223b02ae06f),1,3,6,1,3,3,4
ObjectId(58994b009bf56223b02ae073),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae077),0,1,NaN,0,4,3,0
ObjectId(58994b009bf56223b02ae07b),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae07f),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02ae083),1,5,9,0,4,4,3
ObjectId(58994b009bf56223b02ae087),1,4,10,NaN,5,4,4
ObjectId(58994b009bf56223b02ae08b),1,4,8,NaN,5,4,4
ObjectId(58994b009bf56223b02ae08f),1,4,8,5,4,5,5
ObjectId(58994b009bf56223b02ae093),1,5,7,NaN,3,4,4
ObjectId(58994b009bf56223b02ae097),0,1,1,NaN,2,3,1
ObjectId(58994b009bf56223b02ae09b),0,1,2,3,4,2,5
ObjectId(58994b009bf56223b02ae09f),1,4,10,0,5,4,0
ObjectId(58994b009bf56223b02ae0a3),0,1,1,NaN,1,1,1
ObjectId(58994b009bf56223b02ae0a7),1,5,9,4,5,4,4
ObjectId(58994b009bf56223b02ae0ab),1,3,7,1,4,3,2
ObjectId(58994b009bf56223b02ae0af),1,4,7,1,5,4,4
ObjectId(58994b009bf56223b02ae0b3),1,4,8,3,5,5,3
ObjectId(58994b009bf56223b02ae0b7),1,5,10,4,5,4,4
ObjectId(58994b009bf56223b02ae0bb),0,2,1,1,1,2,2
ObjectId(58994b009bf56223b02ae0bf),1,3,7,3,5,4,3
ObjectId(58994b009bf56223b02ae0c3),1,4,10,NaN,5,4,4
ObjectId(58994b009bf56223b02ae0c7),0,1,1,1,3,1,2
ObjectId(58994b009bf56223b02ae0cb),1,5,9,4,5,5,3
ObjectId(58994b009bf56223b02ae0cf),1,4,10,3,5,5,4
ObjectId(58994b009bf56223b02ae0d3),1,4,7,5,5,4,5
ObjectId(58994b009bf56223b02ae0d7),1,5,6,2,4,3,5
ObjectId(58994b009bf56223b02ae0db),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae0df),1,5,7,4,5,4,4
ObjectId(58994b009bf56223b02ae0e3),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02ae0e7),1,5,9,5,5,5,3
ObjectId(58994b009bf56223b02ae0eb),1,4,10,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae0ef),1,4,10,5,5,5,5
ObjectId(58994b009bf56223b02ae0f3),1,5,10,NaN,5,5,4
ObjectId(58994b009bf56223b02ae0f7),1,5,10,5,5,4,5
ObjectId(58994b009bf56223b02ae0fb),0,1,NaN,1,1,2,1
ObjectId(58994b009bf56223b02ae0ff),0,1,1,NaN,1,1,NaN
ObjectId(58994b009bf56223b02ae103),1,4,8,0,4,3,4
ObjectId(58994b009bf56223b02ae107),0,1,1,2,1,1,1
ObjectId(58994b009bf56223b02ae10b),0,3,3,3,3,3,1
ObjectId(58994b009bf56223b02ae10f),0,1,3,2,3,1,1
ObjectId(58994b009bf56223b02ae113),1,4,8,4,5,4,4
ObjectId(58994b009bf56223b02ae117),0,2,1,2,1,2,2
ObjectId(58994b009bf56223b02ae11b),0,2,3,1,1,2,1
ObjectId(58994b009bf56223b02ae11f),0,3,5,3,2,2,3
ObjectId(58994b009bf56223b02ae123),0,3,3,0,3,3,2
ObjectId(58994b009bf56223b02ae127),1,5,9,1,5,4,1
ObjectId(58994b009bf56223b02ae12b),1,3,5,3,3,3,3
ObjectId(58994b009bf56223b02ae12f),0,3,5,3,3,4,3
ObjectId(58994b009bf56223b02ae133),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02ae137),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae13b),0,1,1,NaN,1,2,NaN
ObjectId(58994b009bf56223b02ae13f),0,1,NaN,0,1,4,0
ObjectId(58994b009bf56223b02ae143),0,1,1,NaN,3,1,NaN
ObjectId(58994b009bf56223b02ae147),0,1,1,1,2,1,2
ObjectId(58994b009bf56223b02ae14b),0,2,1,5,1,4,3
ObjectId(58994b009bf56223b02ae14f),0,3,2,3,1,3,1
ObjectId(58994b009bf56223b02ae153),1,4,7,4,4,3,3
ObjectId(58994b009bf56223b02ae157),0,3,2,1,1,2,2
ObjectId(58994b009bf56223b02ae15b),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae15f),1,5,10,5,5,5,5
ObjectId(58994b009bf56223b02ae163),0,2,2,1,1,2,1
ObjectId(58994b009bf56223b02ae167),1,5,9,0,4,4,0
ObjectId(58994b009bf56223b02ae16b),1,4,10,5,5,4,4
ObjectId(58994b009bf56223b02ae16f),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae173),1,4,8,4,4,4,3
ObjectId(58994b009bf56223b02ae177),0,1,2,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae17b),1,4,8,4,5,4,3
ObjectId(58994b009bf56223b02ae17f),0,1,4,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae183),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02ae187),1,4,6,3,4,5,4
ObjectId(58994b009bf56223b02ae18b),0,1,NaN,2,3,3,0
ObjectId(58994b009bf56223b02ae18f),1,3,7,5,4,2,4
ObjectId(58994b009bf56223b02ae193),1,5,9,4,4,4,4
ObjectId(58994b009bf56223b02ae197),1,3,9,2,5,5,5
ObjectId(58994b009bf56223b02ae19b),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02ae19f),0,1,1,NaN,4,0,3
ObjectId(58994b009bf56223b02ae1a3),1,4,7,3,4,4,3
ObjectId(58994b009bf56223b02ae1a7),0,1,1,1,2,3,2
ObjectId(58994b009bf56223b02ae1ab),0,2,2,4,3,1,1
ObjectId(58994b009bf56223b02ae1af),0,1,2,4,2,4,3
ObjectId(58994b009bf56223b02ae1b3),0,2,4,2,2,2,2
ObjectId(58994b009bf56223b02ae1b7),0,1,3,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae1bb),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae1bf),1,4,7,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae1c3),0,3,4,4,2,2,4
ObjectId(58994b009bf56223b02ae1c7),0,1,3,3,1,1,2
ObjectId(58994b009bf56223b02ae1cb),1,5,10,0,5,5,5
ObjectId(58994b009bf56223b02ae1cf),0,1,1,NaN,1,2,1
ObjectId(58994b009bf56223b02ae1d3),1,4,5,0,5,4,0
ObjectId(58994b009bf56223b02ae1d7),1,5,10,4,5,4,5
ObjectId(58994b009bf56223b02ae1db),1,5,10,4,5,4,5
ObjectId(58994b009bf56223b02ae1df),0,2,1,1,2,2,1
ObjectId(58994b009bf56223b02ae1e3),0,1,1,1,1,1,1
ObjectId(58994b009bf56223b02ae1e7),0,2,NaN,2,4,1,5
ObjectId(58994b009bf56223b02ae1eb),1,4,8,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae1ef),0,2,1,NaN,2,2,4
ObjectId(58994b009bf56223b02ae1f3),1,4,8,2,4,4,4
ObjectId(58994b009bf56223b02ae1f7),1,5,10,NaN,5,4,4
ObjectId(58994b009bf56223b02ae1fb),0,1,4,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae1ff),1,5,10,4,5,4,5
ObjectId(58994b009bf56223b02ae203),0,NaN,NaN,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae207),0,2,1,1,1,2,1
ObjectId(58994b009bf56223b02ae20b),1,4,9,3,5,2,4
ObjectId(58994b009bf56223b02ae20f),0,3,1,3,4,3,2
ObjectId(58994b009bf56223b02ae213),1,4,6,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae217),1,5,8,4,5,4,5
ObjectId(58994b009bf56223b02ae21b),0,3,NaN,1,3,3,3
ObjectId(58994b009bf56223b02ae21f),1,3,6,5,4,4,1
ObjectId(58994b009bf56223b02ae223),1,5,7,3,3,4,3
ObjectId(58994b009bf56223b02ae227),1,4,9,1,5,5,5
ObjectId(58994b009bf56223b02ae22b),1,4,9,NaN,NaN,NaN,NaN
ObjectId(58994b009bf56223b02ae22f),1,3,8,3,5,5,4
ObjectId(58994b009bf56223b02ae233),1,5,9,NaN,4,4,0
ObjectId(58994b009bf56223b02ae237),1,4,10,5,4,3,5
ObjectId(58994b009bf56223b02ae23b),1,4,8,4,4,5,5
ObjectId(58994b009bf56223b02ae23f),1,3,5,3,4,2,3
ObjectId(58994b009bf56223b02ae243),0,2,3,0,3,3,3
ObjectId(58994b009bf56223b02ae247),1,4,9,4,5,5,4
ObjectId(58994b009bf56223b02ae24b),1,5,9,NaN,5,4,4
ObjectId(58994b009bf56223b02ae24f),0,2,1,3,4,3,4
ObjectId(58994b009bf56223b02ae253),0,NaN,NaN,NaN,NaN,NaN,NaN
